,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,Sedv[L],Season
10931,121393019849.5595,0.0,37369.330422783896,875967.3678767359,164351938.76184532,410217.86900560756,1484524001029.1218,969928.3996609839,1436391.109870759,12249.924374838214,2374904792.0763597,6507.884281290003,110984555229.7166,4361685454545.455,7767741935.4838705,78232258064.51613,2010-12-06,1664516129.032272,autumn
10932,131609618247.67178,10528539014.390923,72857.4290670013,884993.3438485535,311984219.70435554,855739.3404949406,1473995979795.3115,969929.0167350278,1434572.4263656617,23883.167991464834,2374433642.0782576,6506.588471442083,119920821114.3694,4328397653958.9463,8322580645.161289,77677419354.83871,2010-12-07,1664516129.032272,autumn
10933,131122103082.76309,0.0,115256.12419481955,896788.279791922,487207747.3562546,474114.6031663548,1473996910670.4424,963056.0598390629,1433475.7612349112,37781.75282109644,2373956717.0792127,6505.297649529473,121408797653.95903,4322159921798.6284,8322580645.161289,77677419354.83871,2010-12-08,1664516129.032272,autumn
10934,130736839541.6428,0.0,93815.04878514755,892980.7137221136,385683292.2062034,1218916.7508582084,1473997083861.7056,963056.6680394569,1431430.7481540495,30753.220350427713,2373481839.008092,6503.991005696474,122669794721.40727,4319806060606.06,8322580645.161289,77677419354.83871,2010-12-09,1664516129.032272,autumn
10935,130338838258.08705,0.0,99516.15615225791,867492.5285901265,398419699.6205065,1186392.437192598,1473997263913.4612,963062.4152370634,1429391.99691663,32622.082685123303,2373009006.736442,6502.689969885184,124233431085.04373,4317452199413.491,8322580645.161289,77677419354.83871,2010-12-10,1664516129.032272,autumn
10936,130003136773.61671,0.0,85876.01976022458,876699.0708698479,334963419.75560814,52758.33639589699,1473998580293.4036,963062.5328771053,1427350.9889429715,28150.751853811096,2372538216.885837,6501.394539003952,125998826979.47179,4315098338220.923,8322580645.161289,77677419354.83871,2010-12-11,1664516129.032272,autumn
10937,182385637419.80066,52642806439.050156,68312.53202676048,817765.0805570754,259856282.79439348,299942.4767071115,1421356776323.1018,963063.3929575358,1425316.2182615942,22393.319380197467,2372069463.955829,6500.104703796815,170352297165.20093,4158717888563.0483,11096774193.548388,74903225806.45161,2010-12-12,1664516129.032272,autumn
10938,182176525420.7954,0.0,53141.98095925203,1149860.8032685218,208070782.2140105,55502.0311117373,1421358382720.914,928668.9267614064,1423287.658633186,17420.30805783524,2371568346.403508,6498.820449194052,172605278592.3753,4145212609970.6753,11096774193.548388,74903225806.45161,2010-12-13,1664516129.032272,autumn
10939,181913136705.5766,0.0,70061.06562158027,1091022.158583517,268163796.13424668,5796042.008390539,1421354193250.7183,928669.9763302107,1421253.1294197615,22966.50075811017,2371069265.802894,6497.447524393174,175060019550.3424,4110598240469.21,11096774193.548388,74903225806.45161,2010-12-14,1664516129.032272,autumn
10940,192134383966.20197,10528549579.634884,82267.13551267737,1086812.133532488,307493003.8657499,1195229.8542783216,1410826052770.2039,928667.2390647646,1419216.3455668977,26967.734694824365,2370572220.616212,6496.080180281902,186284574780.05875,4084655327468.2285,11651612903.225803,74348387096.7742,2010-12-15,1664516129.032272,autumn
10941,191835455043.1082,0.0,83382.3987297939,1092764.344206413,306731131.8680955,8811590.71978418,1410818857854.3572,921788.4897713431,1418365.692991283,27333.325673125295,2370069148.694579,6494.7184126471575,188756129032.258,4064378494623.656,11651612903.225803,74348387096.7742,2010-12-16,1664516129.032272,autumn
10942,202073964005.11688,10528498939.211735,81386.09602362792,1052864.635645246,292607169.96005255,3588671.296639097,1400288344331.5664,921789.1814309651,1416333.339442161,26678.923870814484,2369568111.1964345,6493.340133409807,198500153609.8309,3993285161290.3257,12206451612.903229,73793548387.09677,2010-12-17,1664516129.032272,autumn
10943,201796165936.5263,0.0,80753.36216959066,1061189.0653738668,285885827.4603131,9068194.572930876,1400280864329.6433,914914.1937842324,1415446.269128051,26471.509347362633,2369061087.153663,6491.967427935438,199255791090.62958,3977120860215.0537,12206451612.903229,73793548387.09677,2010-12-18,1664516129.032272,autumn
10944,212098505165.63336,10528427551.350636,66066.93128878952,1051122.890688717,228836859.85319337,3733593.5690049925,1389750275620.2825,914909.3065337196,1414564.7789271409,21657.195962812035,2368554941.1029487,6490.578320968941,209285161290.3226,3906762027649.774,12761290322.580645,73238709677.41936,2010-12-19,1664516129.032272,autumn
10945,222463268371.8947,10528411178.94154,50375.05741632976,1076780.9291076257,171933531.80218098,9311964.99371636,1379214151420.919,908034.1892618742,1413684.540239153,16513.291427665914,2368042801.560352,6489.1916194601345,219906359447.00443,3837016159754.225,13316129032.258064,72683870967.74194,2010-12-20,1664516129.032272,autumn
10946,222297727075.82965,0.0,66707.50234922739,1078555.927936103,224395527.2482243,59866079.60876276,1379155897412.6306,901144.8309993823,1412793.043715343,21867.179576601633,2367524665.5591383,6487.788497425622,220286820276.4971,3845322887864.823,13316129032.258064,72683870967.74194,2010-12-21,1664516129.032272,winter
10947,222030933745.42978,0.0,80674.41239781621,1080129.1102248477,265994113.39109248,200237.68904745972,1379157314531.0784,901117.312530184,1411898.7098555805,26445.629067392245,2367007397.792866,6486.368946737366,220857511520.73752,3829401658986.1763,13316129032.258064,72683870967.74194,2010-12-22,1664516129.032272,winter
10948,221806537739.15967,0.0,69193.22806593424,1062822.6318301724,223593340.91091827,190964.04458307466,1379158718959.0789,901118.2384515897,1411005.6343231902,22682.017618968166,2366491025.44522,6484.951774774977,221047741935.4839,3813480430107.53,13316129032.258064,72683870967.74194,2010-12-23,1664516129.032272,winter
10949,221629756498.6378,0.0,55615.34311538432,1048468.6261356641,176230914.0444918,442526.80564073095,1379159852135.0608,901119.1560812702,1410122.2240039182,18231.093239732272,2365975538.8402414,6483.537056014302,221428202764.97653,3821787158218.1274,13316129032.258064,72683870967.74194,2010-12-24,1664516129.032272,winter
10950,653111243533.6827,431645449904.86633,54861.94955676454,1017875.6577112731,170566149.77191886,7566293.658773544,947508379897.5609,901130.439909644,1409231.681753088,17984.12563252153,2365460955.473634,6482.124763945868,600731797235.0247,2631362211981.5674,36064516129.03226,49935483870.96774,2010-12-25,1664516129.032272,winter
10951,361561076443.63116,-291388093268.87384,48431.602423313496,1195661.9225787278,160926590.8575417,0.0,1238898783535.8718,309519.4947159037,1408350.7956829772,15876.213470394416,2364355643.4577203,6480.714946503106,333283686635.945,3486791397849.462,19974193548.387096,66025806451.6129,2010-12-26,1664516129.032272,winter
10952,361524051873.53656,0.0,45748.484335056615,1571468.2598603272,149293249.65558207,113794399.33653308,1238787173245.961,809466.197663784,1407110.6946935966,14996.668846553153,2363751521.273996,6477.686694404713,333283686635.945,3494337204301.073,19974193548.387096,66025806451.6129,2010-12-27,1664516129.032272,winter
10953,361320900289.7676,0.0,63002.6440513094,1515098.962755548,202054717.83188093,355230.3816627391,1238788950534.27,809402.7444225035,1406169.771051398,20652.70146164679,2363148278.2158017,6476.031565134236,339751520737.327,3061710967741.9375,19974193548.387096,66025806451.6129,2010-12-28,1664516129.032272,winter
10954,361097389289.9474,0.0,72462.3868631528,1508659.6075039809,222310771.49993905,235968.9003605975,1238790842813.2524,809403.9056728508,1405238.5107790697,23753.67043110547,2362545969.2318516,6474.378844426854,340227096774.1929,3063974709677.4204,19974193548.387096,66025806451.6129,2010-12-29,1664516129.032272,winter
10955,662819725761.9171,301890205391.46484,56763.73964764361,1475050.308538221,166890475.47189903,439842.54583628796,936902286131.0541,809414.6123904313,1404308.5706230816,18607.545547369173,2361944602.544936,6472.728682826992,613096774193.5483,2319003870967.742,36064516129.03226,49935483870.96774,2010-12-30,1664516129.032272,winter
10956,366947769625.8463,-295719569955.31683,52667.3470140281,1230542.990106025,151208305.11087093,0.0,1232624201201.8936,306063.7888650546,1403371.601719828,17264.719775440448,2360840823.6509786,6471.08110286284,341083133640.55347,3068502193548.386,19974193548.387096,66025806451.6129,2010-12-31,1664516129.032272,winter
10957,667190428838.2227,300387410376.932,52257.61331408751,1444268.1523157388,144276409.95722395,917255.9407075073,932237931709.7874,805394.8084350532,1402137.0162380387,17130.406241285316,2360237613.386124,6468.057051098573,616188018433.1802,2322428018433.178,36064516129.03226,49935483870.96774,2011-01-01,1664516129.032272,winter
10958,379649727014.66876,-287405107807.2344,50179.65597918625,1236268.895062134,134407927.08042234,0.0,1219645388892.1577,304543.6179676263,1401200.621353317,16449.237488227835,2359134489.978318,6466.404420235956,349580092165.898,3047205898617.512,20529032258.064514,65470967741.935486,2011-01-02,1664516129.032272,winter
10959,669035681990.427,289407380415.08826,46986.48951442692,1466893.3664368684,121370942.0314856,101365409.57838295,930138728420.8888,796919.1339755525,1399976.6696853153,15402.495487045966,2358524969.060444,6463.38216432416,614230230414.7476,2325852165898.6196,36064516129.03226,49935483870.96774,2011-01-03,1664516129.032272,winter
10960,390939667588.13696,-277907129442.1775,75011.7660383901,1216469.6886322438,187743502.18990022,0.0,1208048194146.5522,303861.4051907435,1399085.8281214319,24589.374516410775,2357423282.925269,6461.712244001216,357953929339.4776,3036220092165.901,21083870967.74193,64916129032.25807,2011-01-04,1664516129.032272,winter
10961,401043007947.43256,10325198240.569004,91473.53269801468,1474648.8736845923,221292446.56533617,817740.6328058813,1197724291379.293,789355.3533679607,1397934.7669211198,29985.655219735498,2356808244.81779,6458.693925822656,367301640552.99615,3007327262672.812,21638709677.419357,64361290322.58064,2011-01-05,1664516129.032272,winter
10962,112897863376.28752,-287928313398.15674,94133.99179096991,1480940.0695875236,220360589.31599256,4916222.405458249,1485649814811.7349,782614.1512910165,1397073.0005699305,30857.7720685614,2356187328.9596214,6457.0088899117545,103632774193.54837,3735973161290.3228,6103225806.451613,79896774193.54839,2011-01-06,1664516129.032272,winter
10963,645641078875.1251,557118680554.4006,85014.79855390005,407815.22529307834,192490122.51044133,-24182652132.62574,952714647409.9094,970880.3869044415,1396216.6734922398,27868.437599631947,2355755537.3652825,6455.307750574307,609816620583.7167,2344684976958.5244,36064516129.03226,49935483870.96774,2011-01-07,1664516129.032272,winter
10964,670083676171.501,0.0,91302.71914120603,1139038.5546754654,194069084.4779942,0.0,928078047441.8583,311245.69988928695,1395464.6767654584,29929.661357136683,2355803902.818322,6454.124759904885,601762211981.5674,2565257142857.142,36064516129.03226,49935483870.96774,2011-01-08,1664516129.032272,winter
10965,670001510078.3202,0.0,90962.83180473124,1194581.386134267,194823143.4362321,0.0,927965408398.2797,303198.85612500575,1395005.843337468,29818.243942891473,2355900222.9599757,6454.257267995405,609318586789.5547,2336124608294.9287,36064516129.03226,49935483870.96774,2011-01-09,1664516129.032272,winter
10966,669924938301.3325,0.0,91161.81204349776,1196059.514705239,189700980.71646407,0.0,927852295582.1378,303165.6045705345,1394567.4232723492,29883.47103819664,2355998426.1348205,6454.521158794455,609060983102.919,2329847004608.297,36064516129.03226,49935483870.96774,2011-01-10,1664516129.032272,winter
10967,463546961451.01825,-206130750246.5639,121656.55687413634,1184099.0534117469,246164161.2538657,0.0,1133985360807.6187,303130.42405062803,1394130.4287661295,39879.858818737506,2354900971.339896,6454.79020858855,421312811059.90735,2849683317972.352,24967741935.483868,61032258064.51613,2011-01-11,1664516129.032272,winter
10968,463326433407.03,0.0,117810.06965312874,1651841.6595316748,245567691.5167048,26573679.118414223,1133961129596.1995,740987.6853393246,1392994.7713035573,38618.953765501756,2354242512.470449,6451.783483123004,410897695852.5355,3205065437788.0176,24967741935.483868,61032258064.51613,2011-01-12,1664516129.032272,winter
10969,669281294299.9918,206174750835.67267,104543.51248555779,1642125.8686429258,224708629.67712516,6356269.322406216,927782350026.1371,740980.521415682,1392119.5006801072,34270.08478180363,2353584923.5116987,6449.979486220409,606605161290.3226,2334983225806.452,36064516129.03226,49935483870.96774,2011-01-13,1664516129.032272,winter
10970,669514563862.5122,0.0,99704.64497807725,1158252.2709364654,221327987.33680022,0.0,927327814734.9393,303114.6657351009,1391237.080609292,32683.87062286974,2353648605.1898885,6448.177872634792,608631643625.1927,2316721105990.7827,36064516129.03226,49935483870.96774,2011-01-14,1664516129.032272,winter
10971,669437046283.9957,0.0,89754.58391336241,1156044.6223566332,206048778.42446154,0.0,927199334480.7157,302967.93745380535,1390781.488256065,29422.171946741873,2353710387.9090996,6448.352342985997,607944700460.831,2326422857142.8555,36064516129.03226,49935483870.96774,2011-01-15,1664516129.032272,winter
10972,669377236842.7098,0.0,75533.47526577875,1164901.0650679609,179448762.84596002,0.0,927079717949.3236,302927.73374424706,1390325.0971163774,24760.394401136076,2353781443.0891843,6448.521610709863,608975115207.3738,2332129769585.254,36064516129.03226,49935483870.96774,2011-01-16,1664516129.032272,winter
10973,669324997108.6113,0.0,63547.78894268485,1163040.939750061,156435036.06146228,0.0,926975530976.1925,302892.1974199018,1389882.7764007668,20831.403718741745,2353851044.7336717,6448.716282436122,610005529953.9165,2329847004608.297,36064516129.03226,49935483870.96774,2011-01-17,1664516129.032272,winter
10974,504382669736.07245,-164756922365.19675,72165.93266460003,1156738.821823049,184320434.45290112,0.0,1091734720316.6837,302859.9295916173,1389439.9115255969,23656.490699175873,2352758015.8447657,6448.906971873073,460627096774.1923,2750763502304.1494,27187096774.193542,58812903225.80646,2011-01-18,1664516129.032272,winter
10975,493889796823.9084,-10293523872.164644,74659.97110281148,1754013.6900003555,198073493.2779043,403806.9973708586,1102030293751.3499,713421.2999795998,1388303.0553256148,24474.053709012478,2352076688.1770477,6445.912372177441,450516350230.4142,2802496663594.4707,26632258064.51613,59367741935.48387,2011-01-19,1664516129.032272,winter
10976,504010369322.196,10299348539.732141,82329.85688974643,1709163.8032997188,227218389.32155678,50069181.82341909,1091683279434.1195,720157.6253997368,1387409.852291911,26988.295195028386,2351402991.904434,6444.045721033009,462180645161.2902,2750091354838.7104,27187096774.193542,58812903225.80646,2011-01-20,1664516129.032272,winter
10977,503936551682.1688,0.0,84689.68680938237,1733339.4053507296,243563523.64698857,171394533.33829895,1091514319131.8783,713400.2050303522,1386530.0329821345,27761.86372638735,2350723419.8765044,6442.199977820369,464108457478.00604,2762816328445.746,27187096774.193542,58812903225.80646,2011-01-21,1664516129.032272,winter
10978,670130216038.3636,164756878359.52887,88108.40223226609,1716020.9594865218,264580914.42855218,1702994823.6518874,925056864221.4374,713302.3104274602,1386671.5484109034,28882.542232413914,2350043610.3003845,6440.338136647958,619653958944.2822,2356591671554.254,36064516129.03226,49935483870.96774,2011-01-22,1664516129.032272,winter
