,PGRNNe,Time
3117,13.172289,1989-10-23
3118,13.305198,1989-10-24
3119,13.42964,1989-10-25
3120,13.56112,1989-10-26
3121,13.684929,1989-10-27
3122,13.91535,1989-10-28
3123,14.34073,1989-10-29
3124,14.679612,1989-10-30
3125,14.94307,1989-10-31
3126,15.131446,1989-11-01
3127,15.38026,1989-11-02
3128,15.502749,1989-11-03
3129,16.11963,1989-11-04
3130,16.423038,1989-11-05
3131,16.76686,1989-11-06
3132,17.023058,1989-11-07
3133,17.24228,1989-11-08
3134,17.502256,1989-11-09
3135,17.654526,1989-11-10
3136,17.847261,1989-11-11
3137,17.998695,1989-11-12
3138,18.359163,1989-11-13
3139,18.7227,1989-11-14
3140,19.099108,1989-11-15
3141,19.699905,1989-11-16
3142,20.070093,1989-11-17
3143,20.391972,1989-11-18
3144,20.76749,1989-11-19
3145,21.149296,1989-11-20
3146,21.524101,1989-11-21
3147,21.925535,1989-11-22
3148,23.089699,1989-11-23
3149,23.096163,1989-11-24
3150,23.297806,1989-11-25
3151,23.701881,1989-11-26
3152,23.793224,1989-11-27
3153,23.933807,1989-11-28
3154,24.027964,1989-11-29
3155,24.163643,1989-11-30
3156,24.412764,1989-12-01
3157,24.731617,1989-12-02
3158,25.060345,1989-12-03
3159,25.661974,1989-12-04
3160,26.191664,1989-12-05
3161,26.653988,1989-12-06
3162,27.184958,1989-12-07
3163,27.69475,1989-12-08
3164,28.454515,1989-12-09
3165,28.987385,1989-12-10
3166,29.361885,1989-12-11
3167,29.789444,1989-12-12
3168,30.410301,1989-12-13
3169,31.186268,1989-12-14
3170,32.188618,1989-12-15
3171,33.142254,1989-12-16
3172,34.25617,1989-12-17
3173,34.536167,1989-12-18
3174,34.807972,1989-12-19
3175,35.006134,1989-12-20
3176,35.184982,1989-12-21
3177,35.5148,1989-12-22
3178,35.682762,1989-12-23
3179,35.82048,1989-12-24
3180,35.984135,1989-12-25
3181,36.09345,1989-12-26
3182,36.319572,1989-12-27
3183,36.646706,1989-12-28
3184,37.084427,1989-12-29
3185,37.48711,1989-12-30
3186,37.96874,1989-12-31
3187,38.462975,1990-01-01
3188,38.969555,1990-01-02
3189,39.400326,1990-01-03
3190,39.762054,1990-01-04
3191,40.07669,1990-01-05
3192,40.355247,1990-01-06
3193,40.583538,1990-01-07
3194,42.238228,1990-01-08
3195,42.145493,1990-01-09
3196,42.03663,1990-01-10
3197,43.32821,1990-01-11
3198,44.062485,1990-01-12
3199,43.766533,1990-01-13
3200,44.729008,1990-01-14
3201,45.39955,1990-01-15
3202,46.043495,1990-01-16
3203,46.450287,1990-01-17
3204,46.638695,1990-01-18
3205,46.97779,1990-01-19
3206,47.232803,1990-01-20
3207,47.138695,1990-01-21
3208,47.140347,1990-01-22
3209,47.167316,1990-01-23
3210,48.311783,1990-01-24
3211,49.33952,1990-01-25
3212,50.054962,1990-01-26
3213,50.213306,1990-01-27
3214,49.995186,1990-01-28
3215,49.95093,1990-01-29
3216,50.11178,1990-01-30
3217,50.20397,1990-01-31
3218,50.0781,1990-02-01
3219,50.05098,1990-02-02
3220,50.27087,1990-02-03
3221,50.46243,1990-02-04
3222,50.492897,1990-02-05
3223,50.42968,1990-02-06
3224,50.20405,1990-02-07
3225,50.089615,1990-02-08
3226,50.238785,1990-02-09
3227,49.928886,1990-02-10
3228,50.104534,1990-02-11
3229,50.58807,1990-02-12
3230,50.80297,1990-02-13
3231,51.071987,1990-02-14
3232,50.878178,1990-02-15
3233,50.248737,1990-02-16
3234,49.934925,1990-02-17
3235,49.681496,1990-02-18
3236,49.205864,1990-02-19
3237,48.99227,1990-02-20
3238,48.585617,1990-02-21
3239,48.505608,1990-02-22
3240,48.38373,1990-02-23
3241,48.27112,1990-02-24
3242,48.187412,1990-02-25
3243,48.431194,1990-02-26
3244,49.169853,1990-02-27
3245,49.795246,1990-02-28
3246,49.992268,1990-03-01
3247,49.730907,1990-03-02
3248,49.69643,1990-03-03
3249,49.422016,1990-03-04
3250,49.058643,1990-03-05
3251,48.62584,1990-03-06
3252,48.212276,1990-03-07
3253,47.82993,1990-03-08
3254,47.489117,1990-03-09
3255,47.490936,1990-03-10
3256,47.422924,1990-03-11
3257,47.025726,1990-03-12
3258,47.04081,1990-03-13
3259,46.629963,1990-03-14
3260,46.82113,1990-03-15
3261,46.822445,1990-03-16
3262,46.75061,1990-03-17
3263,44.99629,1990-03-18
3264,43.470757,1990-03-19
3265,42.724396,1990-03-20
3266,41.6417,1990-03-21
3267,40.623848,1990-03-22
3268,39.496605,1990-03-23
3269,38.3695,1990-03-24
3270,38.24565,1990-03-25
3271,38.709797,1990-03-26
3272,38.76722,1990-03-27
3273,38.667854,1990-03-28
3274,40.900322,1990-03-29
3275,41.953323,1990-03-30
3276,42.03117,1990-03-31
3277,39.610546,1990-04-01
3278,37.61894,1990-04-02
3279,37.013226,1990-04-03
3280,35.663967,1990-04-04
3281,35.348606,1990-04-05
3282,35.337605,1990-04-06
3283,35.263878,1990-04-07
3284,37.7859,1990-04-08
3285,37.31423,1990-04-09
3286,39.12427,1990-04-10
3287,39.94169,1990-04-11
3288,40.398537,1990-04-12
3289,40.61138,1990-04-13
3290,40.67914,1990-04-14
3291,40.86911,1990-04-15
3292,41.311462,1990-04-16
3293,41.653347,1990-04-17
3294,41.915073,1990-04-18
3295,41.98042,1990-04-19
3296,41.92667,1990-04-20
3297,40.03028,1990-04-21
3298,38.68715,1990-04-22
3299,37.905666,1990-04-23
3300,36.99442,1990-04-24
3301,36.08069,1990-04-25
3302,35.678257,1990-04-26
3303,35.45366,1990-04-27
3304,34.191303,1990-04-28
3305,33.491196,1990-04-29
3306,32.579903,1990-04-30
3307,31.668076,1990-05-01
3308,31.03899,1990-05-02
3309,30.50046,1990-05-03
3310,29.870354,1990-05-04
3311,29.492798,1990-05-05
3312,28.969904,1990-05-06
3313,27.857521,1990-05-07
3314,26.7994,1990-05-08
3315,26.021313,1990-05-09
3316,25.555609,1990-05-10
3317,25.386742,1990-05-11
3318,24.098673,1990-05-12
3319,23.26393,1990-05-13
3320,22.491632,1990-05-14
3321,22.258581,1990-05-15
3322,21.887726,1990-05-16
3323,21.301207,1990-05-17
3324,20.693808,1990-05-18
3325,20.211933,1990-05-19
3326,19.679047,1990-05-20
3327,19.334505,1990-05-21
3328,18.680367,1990-05-22
3329,17.77285,1990-05-23
3330,17.534548,1990-05-24
3331,16.95212,1990-05-25
3332,16.22569,1990-05-26
3333,15.4611635,1990-05-27
3334,14.787574,1990-05-28
3335,14.371088,1990-05-29
3336,14.530684,1990-05-30
3337,14.105957,1990-05-31
3338,13.681119,1990-06-01
3339,14.000517,1990-06-02
3340,13.957234,1990-06-03
3341,14.153006,1990-06-04
3342,14.322369,1990-06-05
3343,14.234883,1990-06-06
3344,14.341893,1990-06-07
3345,14.197253,1990-06-08
3346,14.116303,1990-06-09
3347,13.989524,1990-06-10
3348,13.375927,1990-06-11
3349,13.469157,1990-06-12
3350,13.412773,1990-06-13
3351,12.876163,1990-06-14
3352,12.717806,1990-06-15
3353,12.243611,1990-06-16
3354,11.887733,1990-06-17
3355,12.073867,1990-06-18
3356,11.723224,1990-06-19
3357,11.8906765,1990-06-20
3358,11.654712,1990-06-21
3359,11.947144,1990-06-22
3360,11.726271,1990-06-23
3361,11.367437,1990-06-24
3362,11.069196,1990-06-25
3363,10.844541,1990-06-26
3364,10.564292,1990-06-27
3365,10.264425,1990-06-28
3366,10.139804,1990-06-29
3367,10.0701275,1990-06-30
3368,9.913829,1990-07-01
3369,9.89361,1990-07-02
3370,9.914679,1990-07-03
3371,10.143524,1990-07-04
3372,10.389262,1990-07-05
3373,10.626902,1990-07-06
3374,10.660716,1990-07-07
3375,10.660157,1990-07-08
3376,10.564708,1990-07-09
3377,10.352755,1990-07-10
3378,10.187889,1990-07-11
3379,10.195215,1990-07-12
3380,10.241397,1990-07-13
3381,10.22091,1990-07-14
3382,10.160043,1990-07-15
3383,9.946188,1990-07-16
3384,9.762579,1990-07-17
3385,9.784542,1990-07-18
3386,9.888226,1990-07-19
3387,10.020666,1990-07-20
3388,10.1455555,1990-07-21
3389,10.24267,1990-07-22
3390,10.320754,1990-07-23
3391,10.414832,1990-07-24
3392,10.635679,1990-07-25
3393,10.770578,1990-07-26
3394,10.888466,1990-07-27
3395,11.018438,1990-07-28
3396,10.929858,1990-07-29
3397,11.115056,1990-07-30
3398,11.229102,1990-07-31
3399,11.385099,1990-08-01
3400,11.5232935,1990-08-02
3401,11.598575,1990-08-03
3402,11.7002735,1990-08-04
3403,11.737944,1990-08-05
3404,11.442897,1990-08-06
3405,11.704118,1990-08-07
3406,11.931841,1990-08-08
3407,12.168425,1990-08-09
3408,12.263776,1990-08-10
3409,12.316814,1990-08-11
3410,12.332374,1990-08-12
3411,12.199197,1990-08-13
3412,11.957676,1990-08-14
3413,12.012056,1990-08-15
3414,12.081125,1990-08-16
3415,12.004673,1990-08-17
3416,12.123716,1990-08-18
3417,12.183929,1990-08-19
3418,12.054706,1990-08-20
3419,11.654569,1990-08-21
3420,11.610405,1990-08-22
3421,11.446404,1990-08-23
3422,11.2514515,1990-08-24
3423,10.716073,1990-08-25
3424,10.337451,1990-08-26
3425,10.396204,1990-08-27
3426,10.373259,1990-08-28
3427,10.34587,1990-08-29
3428,9.974641,1990-08-30
3429,9.782656,1990-08-31
3430,9.955702,1990-09-01
3431,10.062792,1990-09-02
3432,10.026611,1990-09-03
3433,9.877353,1990-09-04
3434,9.743086,1990-09-05
3435,9.738577,1990-09-06
3436,9.536097,1990-09-07
3437,9.680521,1990-09-08
3438,9.761524,1990-09-09
3439,9.854543,1990-09-10
3440,9.861261,1990-09-11
3441,9.905882,1990-09-12
3442,9.929932,1990-09-13
3443,9.967809,1990-09-14
3444,9.961148,1990-09-15
3445,10.102278,1990-09-16
3446,10.124089,1990-09-17
3447,10.099956,1990-09-18
3448,10.16249,1990-09-19
3449,10.215035,1990-09-20
3450,10.4327345,1990-09-21
3451,10.71301,1990-09-22
3452,10.909659,1990-09-23
3453,10.911473,1990-09-24
3454,10.875091,1990-09-25
3455,10.876104,1990-09-26
3456,10.883791,1990-09-27
3457,10.881861,1990-09-28
3458,10.92918,1990-09-29
3459,10.893171,1990-09-30
3460,11.015073,1990-10-01
3461,11.204433,1990-10-02
3462,11.305109,1990-10-03
3463,11.22611,1990-10-04
3464,11.342334,1990-10-05
3465,11.420648,1990-10-06
3466,11.439498,1990-10-07
3467,11.929219,1990-10-08
3468,12.107645,1990-10-09
3469,12.165643,1990-10-10
3470,12.206215,1990-10-11
3471,12.231837,1990-10-12
3472,12.254757,1990-10-13
3473,12.323445,1990-10-14
3474,12.334211,1990-10-15
3475,12.325787,1990-10-16
3476,12.554381,1990-10-17
3477,12.757396,1990-10-18
3478,12.868523,1990-10-19
3479,13.020446,1990-10-20
3480,13.252329,1990-10-21
3481,13.489562,1990-10-22
3482,13.6392145,1990-10-23
3483,13.7684,1990-10-24
3484,13.8985815,1990-10-25
3485,14.049053,1990-10-26
3486,14.238523,1990-10-27
3487,14.617105,1990-10-28
3488,15.288142,1990-10-29
3489,15.927473,1990-10-30
3490,15.956198,1990-10-31
3491,15.971656,1990-11-01
3492,16.137035,1990-11-02
3493,16.22015,1990-11-03
3494,16.193802,1990-11-04
3495,16.233961,1990-11-05
3496,16.49961,1990-11-06
3497,16.670275,1990-11-07
3498,16.802357,1990-11-08
3499,16.950314,1990-11-09
3500,17.240534,1990-11-10
3501,17.585676,1990-11-11
3502,17.90993,1990-11-12
3503,18.200579,1990-11-13
3504,18.545929,1990-11-14
3505,18.857714,1990-11-15
3506,19.100197,1990-11-16
3507,19.389193,1990-11-17
3508,19.91272,1990-11-18
3509,20.482523,1990-11-19
3510,21.117168,1990-11-20
3511,21.271662,1990-11-21
3512,21.462852,1990-11-22
3513,21.735586,1990-11-23
3514,21.94177,1990-11-24
3515,22.281178,1990-11-25
3516,22.568655,1990-11-26
3517,23.014326,1990-11-27
3518,23.555246,1990-11-28
3519,23.741606,1990-11-29
3520,24.655573,1990-11-30
3521,26.927774,1990-12-01
3522,27.653963,1990-12-02
3523,27.75182,1990-12-03
3524,27.707352,1990-12-04
3525,28.244371,1990-12-05
3526,29.102703,1990-12-06
3527,28.780758,1990-12-07
3528,28.546186,1990-12-08
3529,28.530762,1990-12-09
3530,28.973482,1990-12-10
3531,29.837978,1990-12-11
3532,30.331491,1990-12-12
3533,30.858246,1990-12-13
3534,32.452618,1990-12-14
3535,33.19105,1990-12-15
3536,34.06861,1990-12-16
3537,34.49449,1990-12-17
3538,34.68842,1990-12-18
3539,34.87174,1990-12-19
3540,36.380043,1990-12-20
3541,37.336994,1990-12-21
3542,37.235672,1990-12-22
3543,38.112976,1990-12-23
3544,38.87712,1990-12-24
3545,39.839268,1990-12-25
3546,40.89521,1990-12-26
3547,41.91167,1990-12-27
3548,42.669285,1990-12-28
3549,43.544113,1990-12-29
3550,43.82151,1990-12-30
3551,44.37056,1990-12-31
3552,44.510414,1991-01-01
3553,44.695744,1991-01-02
3554,45.390827,1991-01-03
3555,45.659676,1991-01-04
3556,46.11737,1991-01-05
3557,46.39805,1991-01-06
3558,46.783382,1991-01-07
3559,47.09728,1991-01-08
3560,47.2482,1991-01-09
3561,47.662617,1991-01-10
3562,47.91751,1991-01-11
3563,47.95425,1991-01-12
3564,48.65563,1991-01-13
3565,49.281185,1991-01-14
3566,49.659317,1991-01-15
3567,49.711575,1991-01-16
3568,49.19239,1991-01-17
3569,49.477856,1991-01-18
3570,49.418694,1991-01-19
3571,49.459904,1991-01-20
3572,49.569702,1991-01-21
3573,49.779236,1991-01-22
3574,49.9408,1991-01-23
3575,50.017776,1991-01-24
3576,49.448193,1991-01-25
3577,48.97892,1991-01-26
3578,48.615753,1991-01-27
3579,48.34548,1991-01-28
3580,49.074726,1991-01-29
3581,49.465714,1991-01-30
3582,49.539772,1991-01-31
3583,49.538082,1991-02-01
3584,49.451805,1991-02-02
3585,49.352634,1991-02-03
3586,49.307148,1991-02-04
3587,49.61902,1991-02-05
3588,49.853626,1991-02-06
3589,49.706738,1991-02-07
3590,49.75119,1991-02-08
3591,49.733448,1991-02-09
3592,49.953533,1991-02-10
3593,50.201923,1991-02-11
3594,50.164417,1991-02-12
3595,50.183502,1991-02-13
3596,50.07706,1991-02-14
3597,49.897247,1991-02-15
3598,49.662266,1991-02-16
3599,49.656796,1991-02-17
3600,49.767975,1991-02-18
3601,49.782387,1991-02-19
3602,49.749912,1991-02-20
3603,49.80059,1991-02-21
3604,50.01536,1991-02-22
3605,50.20346,1991-02-23
3606,50.26091,1991-02-24
3607,50.28091,1991-02-25
3608,50.21313,1991-02-26
3609,50.039673,1991-02-27
3610,49.736202,1991-02-28
3611,49.587475,1991-03-01
3612,49.430252,1991-03-02
3613,49.519527,1991-03-03
3614,49.635796,1991-03-04
3615,49.668495,1991-03-05
3616,49.694386,1991-03-06
3617,49.59384,1991-03-07
3618,49.548813,1991-03-08
3619,49.568253,1991-03-09
3620,49.719753,1991-03-10
3621,49.730286,1991-03-11
3622,49.81472,1991-03-12
3623,49.7523,1991-03-13
3624,49.559963,1991-03-14
3625,49.2094,1991-03-15
3626,48.93648,1991-03-16
3627,48.39649,1991-03-17
3628,48.317234,1991-03-18
3629,48.044395,1991-03-19
3630,48.212738,1991-03-20
3631,47.980972,1991-03-21
3632,47.7188,1991-03-22
3633,47.600494,1991-03-23
3634,47.65035,1991-03-24
3635,47.97213,1991-03-25
3636,48.128464,1991-03-26
3637,48.202446,1991-03-27
3638,48.637905,1991-03-28
3639,48.974697,1991-03-29
3640,49.24675,1991-03-30
3641,48.97984,1991-03-31
3642,48.473267,1991-04-01
3643,47.94652,1991-04-02
3644,47.404144,1991-04-03
3645,46.821835,1991-04-04
3646,46.340107,1991-04-05
3647,46.107784,1991-04-06
3648,45.822453,1991-04-07
3649,45.638805,1991-04-08
3650,45.307842,1991-04-09
3651,43.38626,1991-04-10
3652,41.52065,1991-04-11
3653,39.856014,1991-04-12
3654,38.921062,1991-04-13
3655,37.942696,1991-04-14
3656,37.19606,1991-04-15
3657,36.11222,1991-04-16
3658,36.25214,1991-04-17
3659,36.49889,1991-04-18
3660,36.224636,1991-04-19
3661,35.818535,1991-04-20
3662,34.960175,1991-04-21
3663,34.055447,1991-04-22
3664,33.561844,1991-04-23
3665,32.502537,1991-04-24
3666,31.902536,1991-04-25
3667,31.700888,1991-04-26
3668,31.59758,1991-04-27
3669,31.62989,1991-04-28
3670,31.18361,1991-04-29
3671,31.083809,1991-04-30
3672,30.892395,1991-05-01
3673,31.110546,1991-05-02
3674,31.483805,1991-05-03
3675,31.294502,1991-05-04
3676,30.708218,1991-05-05
3677,30.109592,1991-05-06
3678,29.358719,1991-05-07
3679,28.689644,1991-05-08
3680,28.313038,1991-05-09
3681,28.304853,1991-05-10
3682,28.208632,1991-05-11
3683,28.391808,1991-05-12
3684,28.078623,1991-05-13
3685,27.917019,1991-05-14
3686,27.6248,1991-05-15
3687,27.690666,1991-05-16
3688,27.295887,1991-05-17
3689,27.017502,1991-05-18
3690,26.587713,1991-05-19
3691,26.301477,1991-05-20
3692,25.901003,1991-05-21
3693,25.325384,1991-05-22
3694,24.861965,1991-05-23
3695,24.474339,1991-05-24
3696,23.960485,1991-05-25
3697,23.710232,1991-05-26
3698,23.373442,1991-05-27
3699,22.351822,1991-05-28
3700,21.676542,1991-05-29
3701,21.48694,1991-05-30
3702,20.886368,1991-05-31
3703,20.478495,1991-06-01
3704,20.200016,1991-06-02
3705,19.907982,1991-06-03
3706,19.583975,1991-06-04
3707,18.781956,1991-06-05
3708,18.698744,1991-06-06
3709,18.98421,1991-06-07
3710,19.216333,1991-06-08
3711,19.408745,1991-06-09
3712,18.899263,1991-06-10
3713,18.122616,1991-06-11
3714,17.283419,1991-06-12
3715,16.754438,1991-06-13
3716,16.379337,1991-06-14
3717,15.950753,1991-06-15
3718,16.147213,1991-06-16
3719,15.738205,1991-06-17
3720,15.512691,1991-06-18
3721,15.284351,1991-06-19
3722,15.542173,1991-06-20
3723,15.109293,1991-06-21
3724,15.162079,1991-06-22
3725,14.700295,1991-06-23
3726,14.131138,1991-06-24
3727,13.602839,1991-06-25
3728,13.208975,1991-06-26
3729,12.825108,1991-06-27
3730,13.145905,1991-06-28
3731,13.041557,1991-06-29
3732,12.66593,1991-06-30
3733,12.429022,1991-07-01
3734,12.29556,1991-07-02
3735,12.062359,1991-07-03
3736,11.647543,1991-07-04
3737,11.320553,1991-07-05
3738,11.102733,1991-07-06
3739,11.097314,1991-07-07
3740,11.034851,1991-07-08
3741,11.020492,1991-07-09
3742,11.078565,1991-07-10
3743,11.194948,1991-07-11
3744,11.253883,1991-07-12
3745,11.30643,1991-07-13
3746,11.362353,1991-07-14
3747,11.538934,1991-07-15
3748,11.751344,1991-07-16
3749,11.837538,1991-07-17
3750,12.013571,1991-07-18
3751,12.127906,1991-07-19
3752,12.260319,1991-07-20
3753,12.416716,1991-07-21
3754,12.536825,1991-07-22
3755,12.610352,1991-07-23
3756,12.388588,1991-07-24
3757,12.316311,1991-07-25
3758,12.230835,1991-07-26
3759,12.558753,1991-07-27
3760,12.819542,1991-07-28
3761,13.002729,1991-07-29
3762,12.724917,1991-07-30
3763,12.338043,1991-07-31
3764,12.114015,1991-08-01
3765,12.262618,1991-08-02
3766,12.288343,1991-08-03
3767,12.245484,1991-08-04
3768,12.102761,1991-08-05
3769,11.968274,1991-08-06
3770,11.82295,1991-08-07
3771,11.297954,1991-08-08
3772,11.185668,1991-08-09
3773,11.269321,1991-08-10
3774,11.4690895,1991-08-11
3775,11.357453,1991-08-12
3776,11.306568,1991-08-13
3777,11.337117,1991-08-14
3778,11.367248,1991-08-15
3779,11.386673,1991-08-16
3780,11.553363,1991-08-17
3781,11.70776,1991-08-18
3782,11.838389,1991-08-19
3783,11.923585,1991-08-20
3784,11.971078,1991-08-21
3785,11.815518,1991-08-22
3786,11.811567,1991-08-23
3787,11.788589,1991-08-24
3788,11.862934,1991-08-25
3789,11.899476,1991-08-26
3790,12.038745,1991-08-27
3791,12.11442,1991-08-28
3792,12.206407,1991-08-29
3793,12.313136,1991-08-30
3794,12.317316,1991-08-31
3795,12.202497,1991-09-01
3796,12.1264105,1991-09-02
3797,12.092096,1991-09-03
3798,12.059018,1991-09-04
3799,11.92613,1991-09-05
3800,11.839298,1991-09-06
3801,11.732993,1991-09-07
3802,11.706428,1991-09-08
3803,11.759203,1991-09-09
3804,11.62891,1991-09-10
3805,11.349438,1991-09-11
3806,11.054307,1991-09-12
3807,10.898236,1991-09-13
3808,10.807281,1991-09-14
3809,10.865066,1991-09-15
3810,10.870787,1991-09-16
3811,10.649728,1991-09-17
3812,10.604226,1991-09-18
3813,10.537123,1991-09-19
3814,10.310795,1991-09-20
3815,10.27691,1991-09-21
3816,10.333948,1991-09-22
3817,10.330893,1991-09-23
3818,10.38217,1991-09-24
3819,10.352749,1991-09-25
3820,10.330089,1991-09-26
3821,10.319522,1991-09-27
3822,10.3917055,1991-09-28
3823,10.469665,1991-09-29
3824,10.581114,1991-09-30
3825,10.682956,1991-10-01
3826,10.73152,1991-10-02
3827,10.7337475,1991-10-03
3828,10.732374,1991-10-04
3829,10.670465,1991-10-05
3830,10.57751,1991-10-06
3831,10.754035,1991-10-07
3832,10.836239,1991-10-08
3833,10.935773,1991-10-09
3834,11.035004,1991-10-10
3835,10.92318,1991-10-11
3836,10.919935,1991-10-12
3837,11.152212,1991-10-13
3838,11.255936,1991-10-14
3839,11.471633,1991-10-15
3840,11.676526,1991-10-16
3841,11.965898,1991-10-17
3842,12.356921,1991-10-18
3843,12.515251,1991-10-19
3844,12.600683,1991-10-20
3845,12.814498,1991-10-21
3846,13.017371,1991-10-22
3847,13.067332,1991-10-23
3848,13.070952,1991-10-24
3849,13.098638,1991-10-25
3850,13.15776,1991-10-26
3851,13.237658,1991-10-27
3852,13.420741,1991-10-28
3853,13.613608,1991-10-29
3854,13.793626,1991-10-30
3855,13.98163,1991-10-31
3856,14.2034025,1991-11-01
3857,14.496402,1991-11-02
3858,15.271345,1991-11-03
3859,15.779482,1991-11-04
3860,16.036554,1991-11-05
3861,16.076374,1991-11-06
3862,16.148367,1991-11-07
3863,16.350317,1991-11-08
3864,16.538013,1991-11-09
3865,16.793688,1991-11-10
3866,17.124043,1991-11-11
3867,17.699059,1991-11-12
3868,18.127665,1991-11-13
3869,18.558413,1991-11-14
3870,18.73515,1991-11-15
3871,18.952509,1991-11-16
3872,19.227373,1991-11-17
3873,19.623882,1991-11-18
3874,19.946184,1991-11-19
3875,20.194244,1991-11-20
3876,22.079336,1991-11-21
3877,22.455822,1991-11-22
3878,22.565079,1991-11-23
3879,22.765566,1991-11-24
3880,22.863594,1991-11-25
3881,22.92984,1991-11-26
3882,23.039047,1991-11-27
3883,23.200624,1991-11-28
3884,23.41757,1991-11-29
3885,23.715492,1991-11-30
3886,24.334349,1991-12-01
3887,24.862564,1991-12-02
3888,25.325932,1991-12-03
3889,25.738306,1991-12-04
3890,26.386831,1991-12-05
3891,28.605778,1991-12-06
3892,29.507822,1991-12-07
3893,30.140081,1991-12-08
3894,31.028616,1991-12-09
3895,31.489088,1991-12-10
3896,31.649778,1991-12-11
3897,31.87699,1991-12-12
3898,32.020367,1991-12-13
3899,32.225193,1991-12-14
3900,32.597984,1991-12-15
3901,32.883858,1991-12-16
3902,32.33771,1991-12-17
3903,33.071613,1991-12-18
3904,35.058525,1991-12-19
3905,36.340485,1991-12-20
3906,37.110443,1991-12-21
3907,37.761322,1991-12-22
3908,38.352097,1991-12-23
3909,38.759094,1991-12-24
3910,39.42931,1991-12-25
3911,39.958717,1991-12-26
3912,40.468506,1991-12-27
3913,41.284004,1991-12-28
3914,41.12787,1991-12-29
3915,41.40318,1991-12-30
3916,41.98046,1991-12-31
3917,42.44414,1992-01-01
3918,42.87855,1992-01-02
3919,43.391407,1992-01-03
3920,43.7718,1992-01-04
3921,44.097347,1992-01-05
3922,44.41431,1992-01-06
3923,44.643127,1992-01-07
3924,44.86221,1992-01-08
3925,44.961582,1992-01-09
3926,45.171253,1992-01-10
3927,45.38002,1992-01-11
3928,45.659122,1992-01-12
3929,45.971355,1992-01-13
3930,46.316998,1992-01-14
3931,46.084423,1992-01-15
3932,46.45191,1992-01-16
3933,47.111362,1992-01-17
3934,47.570816,1992-01-18
3935,47.7886,1992-01-19
3936,47.909966,1992-01-20
3937,48.56792,1992-01-21
3938,48.96102,1992-01-22
3939,48.948994,1992-01-23
3940,48.841118,1992-01-24
